"行識別子","団体コード","自治体・運営団体名","都道府県コード","都道府県","事業キー","事業区分","会計区分","決算年度","処理区域内人口（人）","水洗化人口（人）","年間汚水処理水量（m³/年）","年間有収水量（m³/年）","一般家庭用20m³月額（円/月・税込）","使用料収入（千円/年）","汚水処理費（千円/年）","維持管理費分（千円/年）","資本費分（千円/年）","経費回収率（%）","使用料単価（円/m³）","汚水処理原価（円/m³）","営業費用（千円/年）","性質別費用合計（千円/年）","費用比較対象","費用比較対象外理由","維持管理費分：年額（千円/年）","維持管理費分：単位費用（円/m³）","維持管理費分：構成比（%）","維持管理費分：県内中央値（円/m³）","維持管理費分：県内中央値との差（円/m³）","維持管理費分：県内比較件数","維持管理費分：状態","資本費分：年額（千円/年）","資本費分：単位費用（円/m³）","資本費分：構成比（%）","資本費分：県内中央値（円/m³）","資本費分：県内中央値との差（円/m³）","資本費分：県内比較件数","資本費分：状態","管渠費：年額（千円/年）","管渠費：単位費用（円/m³）","管渠費：構成比（%）","管渠費：県内中央値（円/m³）","管渠費：県内中央値との差（円/m³）","管渠費：県内比較件数","管渠費：状態","ポンプ場費：年額（千円/年）","ポンプ場費：単位費用（円/m³）","ポンプ場費：構成比（%）","ポンプ場費：県内中央値（円/m³）","ポンプ場費：県内中央値との差（円/m³）","ポンプ場費：県内比較件数","ポンプ場費：状態","処理場費：年額（千円/年）","処理場費：単位費用（円/m³）","処理場費：構成比（%）","処理場費：県内中央値（円/m³）","処理場費：県内中央値との差（円/m³）","処理場費：県内比較件数","処理場費：状態","業務費・総係費（一般管理）：年額（千円/年）","業務費・総係費（一般管理）：単位費用（円/m³）","業務費・総係費（一般管理）：構成比（%）","業務費・総係費（一般管理）：県内中央値（円/m³）","業務費・総係費（一般管理）：県内中央値との差（円/m³）","業務費・総係費（一般管理）：県内比較件数","業務費・総係費（一般管理）：状態","業務費：年額（千円/年）","業務費：単位費用（円/m³）","業務費：構成比（%）","業務費：県内中央値（円/m³）","業務費：県内中央値との差（円/m³）","業務費：県内比較件数","業務費：状態","総係費：年額（千円/年）","総係費：単位費用（円/m³）","総係費：構成比（%）","総係費：県内中央値（円/m³）","総係費：県内中央値との差（円/m³）","総係費：県内比較件数","総係費：状態","職員給与費：年額（千円/年）","職員給与費：単位費用（円/m³）","職員給与費：構成比（%）","職員給与費：県内中央値（円/m³）","職員給与費：県内中央値との差（円/m³）","職員給与費：県内比較件数","職員給与費：状態","支払利息：年額（千円/年）","支払利息：単位費用（円/m³）","支払利息：構成比（%）","支払利息：県内中央値（円/m³）","支払利息：県内中央値との差（円/m³）","支払利息：県内比較件数","支払利息：状態","減価償却費：年額（千円/年）","減価償却費：単位費用（円/m³）","減価償却費：構成比（%）","減価償却費：県内中央値（円/m³）","減価償却費：県内中央値との差（円/m³）","減価償却費：県内比較件数","減価償却費：状態","動力費：年額（千円/年）","動力費：単位費用（円/m³）","動力費：構成比（%）","動力費：県内中央値（円/m³）","動力費：県内中央値との差（円/m³）","動力費：県内比較件数","動力費：状態","光熱水費：年額（千円/年）","光熱水費：単位費用（円/m³）","光熱水費：構成比（%）","光熱水費：県内中央値（円/m³）","光熱水費：県内中央値との差（円/m³）","光熱水費：県内比較件数","光熱水費：状態","通信運搬費：年額（千円/年）","通信運搬費：単位費用（円/m³）","通信運搬費：構成比（%）","通信運搬費：県内中央値（円/m³）","通信運搬費：県内中央値との差（円/m³）","通信運搬費：県内比較件数","通信運搬費：状態","修繕費：年額（千円/年）","修繕費：単位費用（円/m³）","修繕費：構成比（%）","修繕費：県内中央値（円/m³）","修繕費：県内中央値との差（円/m³）","修繕費：県内比較件数","修繕費：状態","材料費：年額（千円/年）","材料費：単位費用（円/m³）","材料費：構成比（%）","材料費：県内中央値（円/m³）","材料費：県内中央値との差（円/m³）","材料費：県内比較件数","材料費：状態","薬品費：年額（千円/年）","薬品費：単位費用（円/m³）","薬品費：構成比（%）","薬品費：県内中央値（円/m³）","薬品費：県内中央値との差（円/m³）","薬品費：県内比較件数","薬品費：状態","路面復旧費：年額（千円/年）","路面復旧費：単位費用（円/m³）","路面復旧費：構成比（%）","路面復旧費：県内中央値（円/m³）","路面復旧費：県内中央値との差（円/m³）","路面復旧費：県内比較件数","路面復旧費：状態","委託料：年額（千円/年）","委託料：単位費用（円/m³）","委託料：構成比（%）","委託料：県内中央値（円/m³）","委託料：県内中央値との差（円/m³）","委託料：県内比較件数","委託料：状態","流域下水道管理運営費負担金：年額（千円/年）","流域下水道管理運営費負担金：単位費用（円/m³）","流域下水道管理運営費負担金：構成比（%）","流域下水道管理運営費負担金：県内中央値（円/m³）","流域下水道管理運営費負担金：県内中央値との差（円/m³）","流域下水道管理運営費負担金：県内比較件数","流域下水道管理運営費負担金：状態","その他：年額（千円/年）","その他：単位費用（円/m³）","その他：構成比（%）","その他：県内中央値（円/m³）","その他：県内中央値との差（円/m³）","その他：県内比較件数","その他：状態","検証状態","確認事項"
"332071:17-1-000:legal_applied:2020","332071","井原市","33","岡山県","17-1-000","公共下水道","法適用","2020","20103","15899","2904043","1951261","2739","279077","260084","260084","0","107.3026","143.0239","133.2902","1085707","1229172","対象","","260084","133.29021591678406","100","130.98244600090928","2.307769915874786","19","収録","0","0","0","85.40245461714557","-85.40245461714557","19","収録","8529","4.37101956119658","0.7855710610689624","9.923231825515366","-5.5522122643187855","19","収録","7992","4.095812912777942","0.7361102028447822","3.8042139986526355","0.29159891412530614","19","収録","171969","88.13223858827702","15.83935629041721","69.5531674639688","18.579071124308214","19","収録","78781","40.374404039234115","7.256193429719068","29.066019542824826","11.308384496409289","19","収録","0","0","0","0","0","19","収録","78781","40.374404039234115","7.256193429719068","29.066019542824826","11.308384496409289","19","収録","45479","23.307491924452957","3.69997038656917","23.490668196584778","-0.18317627213182064","19","収録","142687","73.12553266836164","11.608383529725701","65.3047865790337","7.82074608932794","19","収録","818381","419.4113447662819","66.57986026365717","342.123667730631","77.28767703565092","19","収録","30566","15.664741928424746","2.4867146339161645","15.534004343082836","0.13073758534190993","19","収録","1214","0.622161771285338","0.09876567315233345","0.18999455051299724","0.43216722077234077","19","収録","776","0.3976915440835439","0.06313192946145861","0.6385450486476074","-0.24085350456406351","19","収録","5436","2.7858907649976095","0.44224892854702186","6.691905654542224","-3.9060148895446147","19","収録","1621","0.8307448362879184","0.13187739388791805","0","0.8307448362879184","19","収録","7706","3.949241029262615","0.6269260933376289","3.6764655930239036","0.2727754362387116","19","収録","0","0","0","0","0","19","収録","161342","82.6860168885659","13.126071859755998","58.288991028625375","24.397025859940527","19","収録","0","0","0","0","0","19","収録","13964","7.156397837090989","1.1360493079894431","13.084915343680109","-5.92851750658912","19","収録","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"332089:17-1-000:legal_applied:2020","332089","総社市","33","岡山県","17-1-000","公共下水道","法適用","2020","42704","41261","6479992","4194144","2840","607340","1330117","439034","891083","45.6606","144.8067","317.1367","1242652","1383384","対象","","439034","104.6778556005707","33.00717154957045","130.98244600090928","-26.304590400338583","19","収録","891083","212.45884738339933","66.99282845042956","85.40245461714557","127.05639276625377","19","収録","4055","0.9668242196739072","0.32631822907781105","9.923231825515366","-8.95640760584146","19","収録","34083","8.126330426423127","2.742763058362277","3.8042139986526355","4.322116427770492","19","収録","291716","69.5531674639688","23.475277068720768","69.5531674639688","0","19","収録","99994","23.841336873507444","8.046822441037396","29.066019542824826","-5.224682669317382","19","収録","0","0","0","0","0","19","収録","99994","23.841336873507444","8.046822441037396","29.066019542824826","-5.224682669317382","19","収録","62274","14.847844995307744","4.501570062976007","23.490668196584778","-8.642823201277034","19","収録","136453","32.534171454294366","9.863711015885682","65.3047865790337","-32.77061512473934","19","収録","803569","191.5930878863482","58.08719777010577","342.123667730631","-150.53057984428278","19","収録","58565","13.963516750974692","4.233459401005072","15.534004343082836","-1.5704875921081438","19","収録","364","0.08678767347997589","0.026312289284826193","0.18999455051299724","-0.10320687703302135","19","収録","634","0.15116314556677118","0.0458296467213731","0.6385450486476074","-0.48738190308083623","19","収録","22594","5.387034875292789","1.6332413848938545","6.691905654542224","-1.304870779249435","19","収録","0","0","0","0","0","19","収録","19947","4.7559168211678","1.4418989955066706","3.6764655930239036","1.079451228143896","19","収録","0","0","0","0","0","19","収録","222983","53.165318119740284","16.118662641753843","58.288991028625375","-5.123672908885091","19","収録","0","0","0","0","0","19","収録","56001","13.352188193824533","4.0481167918669","13.084915343680109","0.26727285014442437","19","収録","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"332097:17-1-000:legal_applied:2020","332097","高梁市","33","岡山県","17-1-000","公共下水道","法適用","2020","11559","11160","2321627","1642033","3170","256528","218963","218963","0","117.1559","156.2258","133.3487","631234","717180","対象","","218963","133.3487207626156","100","130.98244600090928","2.366274761706336","19","収録","0","0","0","85.40245461714557","-85.40245461714557","19","収録","18329","11.162382242013406","2.9036775585599","9.923231825515366","1.23915041649804","19","収録","27243","16.591018572708343","4.315832163666722","3.8042139986526355","12.786804574055708","19","収録","135507","82.52392004301984","21.466999559592796","69.5531674639688","12.970752579051037","19","収録","41656","25.368552276354983","6.599137562298608","29.066019542824826","-3.697467266469843","19","収録","22228","13.53687776067838","3.5213565809192784","0","13.53687776067838","19","収録","19428","11.831674515676603","3.07778098137933","29.066019542824826","-17.234345027148223","19","収録","43850","26.70470081904566","6.114225159653086","23.490668196584778","3.2140326224608806","19","収録","80478","49.0111952683046","11.221450681837196","65.3047865790337","-16.293591310729106","19","収録","408499","248.7763644214215","56.95906188125714","342.123667730631","-93.34730330920948","19","収録","33914","20.653665303925074","4.728798906829526","15.534004343082836","5.119660960842237","19","収録","419","0.25517148559133707","0.05842326891435901","0.18999455051299724","0.06517693507833983","19","収録","1209","0.7362824011454093","0.16857692629465407","0.6385450486476074","0.09773735249780191","19","収録","29759","18.123265488574226","4.149446443012912","6.691905654542224","11.431359834032001","19","収録","0","0","0","0","0","19","収録","10793","6.572949508322914","1.5049220558297778","3.6764655930239036","2.8964839152990103","19","収録","1680","1.023121947001065","0.23425081569480466","0","1.023121947001065","19","収録","94681","57.6608387285761","13.201846119523692","58.288991028625375","-0.6281523000492726","19","収録","0","0","0","0","0","19","収録","11898","7.245895788939686","1.6589977411528487","13.084915343680109","-5.839019554740423","19","収録","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"332101:17-1-000:legal_applied:2020","332101","新見市","33","岡山県","17-1-000","公共下水道","法適用","2020","11504","9013","1181418","1062379","2725","151185","159357","139153","20204","94.8719","142.308","150.0001","502194","633878","対象","","139153","130.98244600090928","87.32154847292557","130.98244600090928","0","19","収録","20204","19.017695191640648","12.67845152707443","85.40245461714557","-66.38475942550491","19","収録","16551","15.579185959059808","3.295738300338116","9.923231825515366","5.6559541335444425","19","収録","0","0","0","3.8042139986526355","-3.8042139986526355","19","収録","68177","64.17389650962603","13.575829261201847","69.5531674639688","-5.379270954342772","19","収録","54001","50.830259257760176","10.753015766815215","29.066019542824826","21.76423971493535","19","収録","0","0","0","0","0","19","収録","54001","50.830259257760176","10.753015766815215","29.066019542824826","21.76423971493535","19","収録","36179","34.05470175897679","5.707565178157311","23.490668196584778","10.564033562392012","19","収録","131260","123.55289402369587","20.707454746812477","65.3047865790337","58.24810744466217","19","収録","363465","342.123667730631","57.33989821385188","342.123667730631","0","19","収録","16503","15.534004343082836","2.6034978339680506","15.534004343082836","0","19","収録","179","0.1684897762474597","0.028238872464417444","0.18999455051299724","-0.02150477426553754","19","収録","363","0.34168597082585406","0.05726654024907001","0.6385450486476074","-0.29685907782175336","19","収録","2490","2.3437963288054453","0.39282006947709186","6.691905654542224","-4.348109325736779","19","収録","0","0","0","0","0","19","収録","6424","6.046806271584811","1.0134442274380875","3.6764655930239036","2.370340678560907","19","収録","0","0","0","0","0","19","収録","61925","58.288991028625375","9.769230041112012","58.288991028625375","0","19","収録","0","0","0","0","0","19","収録","15090","14.20397052276071","2.380584276469605","13.084915343680109","1.1190551790806005","19","収録","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"332119:17-1-000:legal_applied:2020","332119","備前市","33","岡山県","17-1-000","公共下水道","法適用","2020","22229","20350","2678098","2188402","3872","439280","438885","327837","111048","100.09","200.7309","200.5504","1415170","1632571","対象","","327837","149.8065711875606","74.69769985303667","130.98244600090928","18.824125186651315","19","収録","111048","50.74387612513606","25.30230014696333","85.40245461714557","-34.658578492009504","19","収録","25473","11.640000329007194","1.7999957602266865","9.923231825515366","1.7167685034918279","19","収録","31025","14.177011353489899","2.192316117498251","3.8042139986526355","10.372797354837264","19","収録","188846","86.29401727836111","13.344403852540685","69.5531674639688","16.740849814392305","19","収録","84421","38.576550377855625","5.965431714917643","29.066019542824826","9.5105308350308","19","収録","5282","2.4136333269664347","0.37324137736102375","0","2.4136333269664347","19","収録","79139","36.162917050889185","5.592190337556619","29.066019542824826","7.096897508064359","19","収録","51547","23.5546302735969","3.15741244944324","23.490668196584778","0.0639620770121212","19","収録","198691","90.7927336933525","12.170435466512636","65.3047865790337","25.4879471143188","19","収録","1071157","489.46994199420396","65.61166405626463","342.123667730631","147.34627426357298","19","収録","50482","23.0679738000605","3.0921779205927336","15.534004343082836","7.533969456977664","19","収録","849","0.3879543155233819","0.05200386384420647","0.18999455051299724","0.19795976501038465","19","収録","2452","1.1204522752218284","0.15019254905299678","0.6385450486476074","0.481907226574221","19","収録","11036","5.042949147368719","0.6759889768959513","6.691905654542224","-1.648956507173505","19","収録","0","0","0","0","0","19","収録","7726","3.5304299667062997","0.4732412862901522","3.6764655930239036","-0.14603562631760392","19","収録","4088","1.868029731283375","0.25040258585997177","0","1.868029731283375","19","収録","154521","70.60905628856125","9.464886978881776","58.288991028625375","12.320065259935873","19","収録","0","0","0","0","0","19","収録","80022","36.566407817210916","4.901593866361708","13.084915343680109","23.481492473530807","19","収録","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"332135:17-1-000:legal_applied:2020","332135","赤磐市","33","岡山県","17-1-000","公共下水道","法適用","2020","28773","28233","2482423","2583569","3003","374772","565066","295885","269181","66.3236","145.0598","218.7153","992833","1148171","対象","","295885","114.5256813346189","52.36290981938393","130.98244600090928","-16.456764666290383","19","収録","269181","104.18959199463997","47.63709018061607","85.40245461714557","18.787137377494403","19","収録","10745","4.158975432821806","1.0822565325689215","9.923231825515366","-5.76425639269356","19","収録","1729","0.6692292716006424","0.17414811957297954","3.8042139986526355","-3.134984727051993","19","収録","180388","69.82124340398882","18.1690173473283","69.5531674639688","0.26807594002001167","19","収録","79820","30.895246072390556","8.039619956226273","29.066019542824826","1.8292265295657302","19","収録","0","0","0","0","0","19","収録","79820","30.895246072390556","8.039619956226273","29.066019542824826","1.8292265295657302","19","収録","18030","6.978718199513928","1.5703235842047918","23.490668196584778","-16.51194999707085","19","収録","134988","52.24865292933922","11.756785356884993","65.3047865790337","-13.05613364969448","19","収録","715773","277.04814541434735","62.34027858219725","342.123667730631","-65.07552231628364","19","収録","13209","5.112694880608956","1.1504383928874706","15.534004343082836","-10.42130946247388","19","収録","76","0.029416671279149115","0.006619223094817758","0.18999455051299724","-0.16057787923384811","19","収録","1387","0.5368542508444714","0.12080082148042408","0.6385450486476074","-0.10169079780313606","19","収録","17289","6.691905654542224","1.5057861590303188","6.691905654542224","0","19","収録","0","0","0","0","0","19","収録","2032","0.7865088952530395","0.17697712274565375","3.6764655930239036","-2.889956697770864","19","収録","0","0","0","0","0","19","収録","170889","66.14454655555939","14.883584413819891","58.288991028625375","7.855555526934012","19","収録","0","0","0","0","0","19","収録","74498","28.83530495992172","6.488406343654386","13.084915343680109","15.750389616241613","19","収録","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"332143:17-1-000:legal_applied:2020","332143","真庭市","33","岡山県","17-1-000","公共下水道","法適用","2020","13194","7215","1321035","1076175","3168","160008","341466","167074","174392","46.8591","148.6821","317.296","681830","771170","対象","","167074","155.2479847608428","48.928443827496736","130.98244600090928","24.26553875993352","19","収録","174392","162.04799405301182","51.071556172503264","85.40245461714557","76.64553943586625","19","収録","16167","15.022649661997352","2.371118900605723","9.923231825515366","5.099417836481987","19","収録","4094","3.8042139986526355","0.6004429256559553","3.8042139986526355","0","19","収録","102271","95.03194183102191","14.999486675564292","69.5531674639688","25.478774367053106","19","収録","45200","42.0006039909866","6.629218426880601","29.066019542824826","12.934584448161772","19","収録","0","0","0","0","0","19","収録","45200","42.0006039909866","6.629218426880601","29.066019542824826","12.934584448161772","19","収録","34093","31.67979185541385","4.420944798163829","23.490668196584778","8.189123658829072","19","収録","85343","79.30215810625596","11.066690872310904","65.3047865790337","13.997371527222256","19","収録","513997","477.61470021139684","66.65158136338292","342.123667730631","135.49103248076585","19","収録","23715","22.036378841731132","3.0751974272858127","15.534004343082836","6.502374498648296","19","収録","182","0.16911747624689294","0.02360050313160522","0.18999455051299724","-0.0208770742661043","19","収録","2815","2.6157455804121077","0.3650297599751028","0.6385450486476074","1.9772005317645003","19","収録","8928","8.296048505122307","1.157721384389953","6.691905654542224","1.6041428505800832","19","収録","0","0","0","0","0","19","収録","8488","7.887193068041908","1.1006652229728853","3.6764655930239036","4.210727475018004","19","収録","464","0.4311566427393314","0.06016831567618035","0","0.4311566427393314","19","収録","82278","76.45410830022998","10.669242838803376","58.288991028625375","18.1651172716046","19","収録","0","0","0","0","0","19","収録","10867","10.097800078983436","1.4091575139074393","13.084915343680109","-2.9871152646966728","19","収録","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"332151:17-1-000:legal_applied:2020","332151","美作市","33","岡山県","17-1-000","公共下水道","法適用","2020","8962","7985","1277338","1098669","3223","166605","205487","175180","30307","81.0781","151.6426","187.0327","583033","674019","対象","","175180","159.4474769015964","85.25113510830369","130.98244600090928","28.46503090068711","19","収録","30307","27.58519626930404","14.74886489169631","85.40245461714557","-57.81725834784153","19","収録","31055","28.26602006609816","5.32645664996664","9.923231825515366","18.342788240582795","19","収録","1132","1.030337617608215","0.1941571060300189","3.8042139986526355","-2.7738763810444205","19","収録","102925","93.68153647731937","17.653374680335418","69.5531674639688","24.128369013350564","19","収録","44291","40.31332457728397","7.596654048741666","29.066019542824826","11.247305034459146","19","収録","0","0","0","0","0","19","収録","44291","40.31332457728397","7.596654048741666","29.066019542824826","11.247305034459146","19","収録","32818","29.870688988221204","4.869002209136538","23.490668196584778","6.380020791636426","19","収録","84523","76.93217884549395","12.54015094529976","65.3047865790337","11.627392266460248","19","収録","401497","365.439454467178","59.56760862824342","342.123667730631","23.31578673654701","19","収録","28876","26.282711171426516","4.284152227162736","15.534004343082836","10.74870682834368","19","収録","1869","1.7011492997435989","0.27729188643050123","0.18999455051299724","1.5111547492306017","19","収録","2806","2.5539994302196565","0.4163087390711538","0.6385450486476074","1.915454381572049","19","収録","13395","12.192025077616643","1.9873327013036723","6.691905654542224","5.500119423074419","19","収録","0","0","0","0","0","19","収録","6404","5.828871115868383","0.9501215841096468","3.6764655930239036","2.152405522844479","19","収録","459","0.4177782389418469","0.06809897050379884","0","0.4177782389418469","19","収録","86125","78.39030681670276","12.777829705097336","58.288991028625375","20.101315788077386","19","収録","0","0","0","0","0","19","収録","15247","13.877701109251285","2.2621024036414403","13.084915343680109","0.7927857655711765","19","収録","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"332160:17-1-000:legal_applied:2020","332160","浅口市","33","岡山県","17-1-000","公共下水道","法適用","2020","21219","16895","1856591","1753461","3260","281660","284585","271129","13456","98.9722","160.6309","162.299","961264","1113694","対象","","271129","154.6250529666756","95.27171143946448","130.98244600090928","23.642606965766333","19","収録","13456","7.673965945065217","4.728288560535517","85.40245461714557","-77.72848867208035","19","収録","17400","9.923231825515366","1.810116679705055","9.923231825515366","0","19","収録","3188","1.818118566651896","0.33164666522412156","3.8042139986526355","-1.9860954320007396","19","収録","177444","101.19643379579016","18.45944506399907","69.5531674639688","31.64326633182135","19","収録","75431","43.018350564968365","7.8470638659098855","29.066019542824826","13.95233102214354","19","収録","0","0","0","0","0","19","収録","75431","43.018350564968365","7.8470638659098855","29.066019542824826","13.95233102214354","19","収録","42504","24.240060086879605","3.816488191549923","23.490668196584778","0.7493918902948273","19","収録","152427","86.92922169355349","13.686614096870414","65.3047865790337","21.624435114519784","19","収録","687801","392.25337774835026","61.75852613015783","342.123667730631","50.129710017719276","19","収録","38492","21.952013760214797","3.456245611451619","15.534004343082836","6.418009417131961","19","収録","189","0.10778682844956346","0.016970550258868233","0.18999455051299724","-0.08220772206343378","19","収録","1739","0.9917528818719094","0.15614702063582994","0.6385450486476074","0.35320783322430194","19","収録","23728","13.532094526197048","2.1305672832932565","6.691905654542224","6.840188871654823","19","収録","0","0","0","0","0","19","収録","8033","4.581225359446261","0.7212932816375054","3.6764655930239036","0.9047597664223574","19","収録","0","0","0","0","0","19","収録","144775","82.56528089304524","12.999531289564278","58.288991028625375","24.276289864419866","19","収録","0","0","0","0","0","19","収録","14006","7.987631318860243","1.2576165445804681","13.084915343680109","-5.097284024819866","19","収録","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"333468:17-1-000:non_legal_applied:2020","333468","和気町","33","岡山県","17-1-000","公共下水道","法非適用","2020","9735","9533","1823612","1098407","3115","213899","223995","173999","49996","95.4928","194.7356","203.9271","","","対象外","法非適用（費用比較の会計基準が異なる）","173999","158.41031603039676","77.67985892542244","","","19","収録","49996","45.51682573035314","22.320141074577556","","","19","収録","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"334235:17-1-000:non_legal_applied:2020","334235","早島町","33","岡山県","17-1-000","公共下水道","法非適用","2020","12528","12170","1681969","1327565","2864","248273","283675","146208","137467","87.5202","187.0138","213.6807","","","対象外","法非適用（費用比較の会計基準が異なる）","146208","110.13246055748682","51.54067154313916","","","19","収録","137467","103.5482255106153","48.459328456860845","","","19","収録","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","","","","","","19","法非適用のため費用内訳対象外","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"334456:17-1-000:legal_applied:2020","334456","里庄町","33","岡山県","17-1-000","公共下水道","法適用","2020","7448","5517","522042","522444","3300","78757","92107","47489","44618","85.506","150.7473","176.3002","252310","307907","対象","","47489","90.89778043196974","51.55851346803174","130.98244600090928","-40.08466556893954","19","収録","44618","85.40245461714557","48.44148653196825","85.40245461714557","0","19","収録","36123","69.14233870041573","14.316911735563394","9.923231825515366","59.21910687490037","19","収録","0","0","0","3.8042139986526355","-3.8042139986526355","19","収録","0","0","0","69.5531674639688","-69.5531674639688","19","収録","25525","48.85691097993278","10.116523324481788","29.066019542824826","19.790891437107952","19","収録","0","0","0","0","0","19","収録","25525","48.85691097993278","10.116523324481788","29.066019542824826","19.790891437107952","19","収録","17292","33.098284218021455","5.615981448943999","23.490668196584778","9.607616021436677","19","収録","54181","103.70680876802108","17.596547009324244","65.3047865790337","38.402022188987374","19","収録","190662","364.9424627328479","61.921943963599404","342.123667730631","22.818795002216916","19","収録","961","1.8394315945823858","0.3121072271822336","15.534004343082836","-13.69457274850045","19","収録","12","0.02296896892298505","0.0038972806724108257","0.18999455051299724","-0.16702558159001218","19","収録","195","0.373245744998507","0.06333081092667592","0.6385450486476074","-0.2652993036491004","19","収録","1428","2.7333073018352207","0.46377640001688825","6.691905654542224","-3.9585983527070034","19","収録","0","0","0","0","0","19","収録","0","0","0","3.6764655930239036","-3.6764655930239036","19","収録","0","0","0","0","0","19","収録","4780","9.149305954322378","1.5524168011769788","58.288991028625375","-49.139685074302996","19","収録","0","0","0","0","0","19","収録","38396","73.49304423057782","12.469999058157171","13.084915343680109","60.408128886897714","19","収録","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
"334618:17-1-000:legal_applied:2020","334618","矢掛町","33","岡山県","17-1-000","公共下水道","法適用","2020","11941","10212","1155513","1099841","3190","186780","293777","148221","145556","63.5788","169.8245","267.1086","633773","717693","対象","","148221","134.76584342645893","50.45357533094831","130.98244600090928","3.7833974255496514","19","収録","145556","132.34276590889047","49.546424669051696","85.40245461714557","46.940311291744905","19","収録","16926","15.389497209142048","2.6706723069616407","9.923231825515366","5.466265383626682","19","収録","2943","2.675841326155326","0.46436184564504956","3.8042139986526355","-1.1283726724973095","19","収録","96264","87.52537866837116","15.189034559692507","69.5531674639688","17.972211204402356","19","収録","31968","29.066019542824826","5.044077295814117","29.066019542824826","0","19","収録","0","0","0","0","0","19","収録","31968","29.066019542824826","5.044077295814117","29.066019542824826","0","19","収録","25836","23.490668196584778","3.5998679100952633","23.490668196584778","0","19","収録","83800","76.1928315092818","11.676301705603928","65.3047865790337","10.8880449302481","19","収録","483285","439.4135152262918","67.33868102378037","342.123667730631","97.28984749566081","19","収録","23496","21.363087937256385","3.273823208530667","15.534004343082836","5.829083594173548","19","収録","0","0","0","0.18999455051299724","-0.18999455051299724","19","収録","364","0.3309569292288613","0.050718064687826137","0.6385450486476074","-0.30758811941874614","19","収録","10563","9.6041155039683","1.4717992233448007","6.691905654542224","2.912209849426076","19","収録","466","0.4236976071995861","0.06493026962782136","0","0.4236976071995861","19","収録","2307","2.097575922337865","0.32144663526048045","3.6764655930239036","-1.5788896706860385","19","収録","0","0","0","0","0","19","収録","81175","73.8061228850352","11.310546431412874","58.288991028625375","15.517131856409819","19","収録","0","0","0","0","0","19","収録","6401","5.819932153829508","0.8918855276559754","13.084915343680109","-7.264983189850601","19","収録","自動検証済み（全件手動照合ではない）","実施した自動検証で追加指摘なし"
