"行識別子","出典ID","団体コード","自治体・運営団体名","事業キー","会計区分","決算年度","表番号","行番号","シート名","Excel行番号"
"462039:17-1-000:legal_applied:2020","legal_applied:32","462039","鹿屋市","17-1-000","legal_applied","2020","32","2","2020460003200","2972"
"462039:17-1-000:legal_applied:2020","legal_applied:33","462039","鹿屋市","17-1-000","legal_applied","2020","33","1","2020460003300","880"
"462039:17-1-000:legal_applied:2020","legal_applied:33","462039","鹿屋市","17-1-000","legal_applied","2020","33","2","2020460003300","2972"
"462047:17-1-000:legal_applied:2020","legal_applied:10","462047","枕崎市","17-1-000","legal_applied","2020","10","1","2020460001000","881"
"462047:17-1-000:legal_applied:2020","legal_applied:10","462047","枕崎市","17-1-000","legal_applied","2020","10","2","2020460001000","2973"
"462047:17-1-000:legal_applied:2020","legal_applied:20","462047","枕崎市","17-1-000","legal_applied","2020","20","1","2020460002000","3744"
"462047:17-1-000:legal_applied:2020","legal_applied:20","462047","枕崎市","17-1-000","legal_applied","2020","20","2","2020460002000","8699"
"462047:17-1-000:legal_applied:2020","legal_applied:21","462047","枕崎市","17-1-000","legal_applied","2020","21","1","2020460002100","3744"
"462047:17-1-000:legal_applied:2020","legal_applied:21","462047","枕崎市","17-1-000","legal_applied","2020","21","2","2020460002100","8699"
"462047:17-1-000:legal_applied:2020","legal_applied:32","462047","枕崎市","17-1-000","legal_applied","2020","32","1","2020460003200","881"
"462047:17-1-000:legal_applied:2020","legal_applied:32","462047","枕崎市","17-1-000","legal_applied","2020","32","2","2020460003200","2973"
"462047:17-1-000:legal_applied:2020","legal_applied:33","462047","枕崎市","17-1-000","legal_applied","2020","33","1","2020460003300","881"
"462047:17-1-000:legal_applied:2020","legal_applied:33","462047","枕崎市","17-1-000","legal_applied","2020","33","2","2020460003300","2973"
"462080:17-1-000:legal_applied:2020","legal_applied:10","462080","出水市","17-1-000","legal_applied","2020","10","1","2020460001000","882"
"462080:17-1-000:legal_applied:2020","legal_applied:10","462080","出水市","17-1-000","legal_applied","2020","10","2","2020460001000","2974"
"462080:17-1-000:legal_applied:2020","legal_applied:20","462080","出水市","17-1-000","legal_applied","2020","20","1","2020460002000","3745"
"462080:17-1-000:legal_applied:2020","legal_applied:20","462080","出水市","17-1-000","legal_applied","2020","20","2","2020460002000","8700"
"462080:17-1-000:legal_applied:2020","legal_applied:21","462080","出水市","17-1-000","legal_applied","2020","21","1","2020460002100","3745"
"462080:17-1-000:legal_applied:2020","legal_applied:21","462080","出水市","17-1-000","legal_applied","2020","21","2","2020460002100","8700"
"462080:17-1-000:legal_applied:2020","legal_applied:32","462080","出水市","17-1-000","legal_applied","2020","32","1","2020460003200","882"
"462080:17-1-000:legal_applied:2020","legal_applied:32","462080","出水市","17-1-000","legal_applied","2020","32","2","2020460003200","2974"
"462080:17-1-000:legal_applied:2020","legal_applied:33","462080","出水市","17-1-000","legal_applied","2020","33","1","2020460003300","882"
"462080:17-1-000:legal_applied:2020","legal_applied:33","462080","出水市","17-1-000","legal_applied","2020","33","2","2020460003300","2974"
"462101:17-1-000:legal_applied:2020","legal_applied:10","462101","指宿市","17-1-000","legal_applied","2020","10","1","2020460001000","883"
"462101:17-1-000:legal_applied:2020","legal_applied:10","462101","指宿市","17-1-000","legal_applied","2020","10","2","2020460001000","2975"
"462101:17-1-000:legal_applied:2020","legal_applied:20","462101","指宿市","17-1-000","legal_applied","2020","20","1","2020460002000","3746"
"462101:17-1-000:legal_applied:2020","legal_applied:20","462101","指宿市","17-1-000","legal_applied","2020","20","2","2020460002000","8701"
"462101:17-1-000:legal_applied:2020","legal_applied:21","462101","指宿市","17-1-000","legal_applied","2020","21","1","2020460002100","3746"
"462101:17-1-000:legal_applied:2020","legal_applied:21","462101","指宿市","17-1-000","legal_applied","2020","21","2","2020460002100","8701"
"462101:17-1-000:legal_applied:2020","legal_applied:32","462101","指宿市","17-1-000","legal_applied","2020","32","1","2020460003200","883"
"462101:17-1-000:legal_applied:2020","legal_applied:32","462101","指宿市","17-1-000","legal_applied","2020","32","2","2020460003200","2975"
"462101:17-1-000:legal_applied:2020","legal_applied:33","462101","指宿市","17-1-000","legal_applied","2020","33","1","2020460003300","883"
"462101:17-1-000:legal_applied:2020","legal_applied:33","462101","指宿市","17-1-000","legal_applied","2020","33","2","2020460003300","2975"
"462152:17-1-000:legal_applied:2020","legal_applied:10","462152","薩摩川内市","17-1-000","legal_applied","2020","10","1","2020460001000","884"
"462152:17-1-000:legal_applied:2020","legal_applied:10","462152","薩摩川内市","17-1-000","legal_applied","2020","10","2","2020460001000","2976"
"462152:17-1-000:legal_applied:2020","legal_applied:20","462152","薩摩川内市","17-1-000","legal_applied","2020","20","1","2020460002000","3747"
"462152:17-1-000:legal_applied:2020","legal_applied:20","462152","薩摩川内市","17-1-000","legal_applied","2020","20","2","2020460002000","8702"
"462152:17-1-000:legal_applied:2020","legal_applied:21","462152","薩摩川内市","17-1-000","legal_applied","2020","21","1","2020460002100","3747"
"462152:17-1-000:legal_applied:2020","legal_applied:21","462152","薩摩川内市","17-1-000","legal_applied","2020","21","2","2020460002100","8702"
"462152:17-1-000:legal_applied:2020","legal_applied:32","462152","薩摩川内市","17-1-000","legal_applied","2020","32","1","2020460003200","884"
"462152:17-1-000:legal_applied:2020","legal_applied:32","462152","薩摩川内市","17-1-000","legal_applied","2020","32","2","2020460003200","2976"
"462152:17-1-000:legal_applied:2020","legal_applied:33","462152","薩摩川内市","17-1-000","legal_applied","2020","33","1","2020460003300","884"
"462152:17-1-000:legal_applied:2020","legal_applied:33","462152","薩摩川内市","17-1-000","legal_applied","2020","33","2","2020460003300","2976"
"462161:17-1-000:legal_applied:2020","legal_applied:10","462161","日置市","17-1-000","legal_applied","2020","10","1","2020460001000","885"
"462161:17-1-000:legal_applied:2020","legal_applied:10","462161","日置市","17-1-000","legal_applied","2020","10","2","2020460001000","2977"
"462161:17-1-000:legal_applied:2020","legal_applied:20","462161","日置市","17-1-000","legal_applied","2020","20","1","2020460002000","3748"
"462161:17-1-000:legal_applied:2020","legal_applied:20","462161","日置市","17-1-000","legal_applied","2020","20","2","2020460002000","8703"
"462161:17-1-000:legal_applied:2020","legal_applied:21","462161","日置市","17-1-000","legal_applied","2020","21","1","2020460002100","3748"
"462161:17-1-000:legal_applied:2020","legal_applied:21","462161","日置市","17-1-000","legal_applied","2020","21","2","2020460002100","8703"
"462161:17-1-000:legal_applied:2020","legal_applied:32","462161","日置市","17-1-000","legal_applied","2020","32","1","2020460003200","885"
"462161:17-1-000:legal_applied:2020","legal_applied:32","462161","日置市","17-1-000","legal_applied","2020","32","2","2020460003200","2977"
"462161:17-1-000:legal_applied:2020","legal_applied:33","462161","日置市","17-1-000","legal_applied","2020","33","1","2020460003300","885"
"462161:17-1-000:legal_applied:2020","legal_applied:33","462161","日置市","17-1-000","legal_applied","2020","33","2","2020460003300","2977"
"462179:17-1-000:legal_applied:2020","legal_applied:10","462179","曽於市","17-1-000","legal_applied","2020","10","1","2020460001000","886"
"462179:17-1-000:legal_applied:2020","legal_applied:10","462179","曽於市","17-1-000","legal_applied","2020","10","2","2020460001000","2978"
"462179:17-1-000:legal_applied:2020","legal_applied:20","462179","曽於市","17-1-000","legal_applied","2020","20","1","2020460002000","3749"
"462179:17-1-000:legal_applied:2020","legal_applied:20","462179","曽於市","17-1-000","legal_applied","2020","20","2","2020460002000","8704"
"462179:17-1-000:legal_applied:2020","legal_applied:21","462179","曽於市","17-1-000","legal_applied","2020","21","1","2020460002100","3749"
"462179:17-1-000:legal_applied:2020","legal_applied:21","462179","曽於市","17-1-000","legal_applied","2020","21","2","2020460002100","8704"
"462179:17-1-000:legal_applied:2020","legal_applied:32","462179","曽於市","17-1-000","legal_applied","2020","32","1","2020460003200","886"
"462179:17-1-000:legal_applied:2020","legal_applied:32","462179","曽於市","17-1-000","legal_applied","2020","32","2","2020460003200","2978"
"462179:17-1-000:legal_applied:2020","legal_applied:33","462179","曽於市","17-1-000","legal_applied","2020","33","1","2020460003300","886"
"462179:17-1-000:legal_applied:2020","legal_applied:33","462179","曽於市","17-1-000","legal_applied","2020","33","2","2020460003300","2978"
"462187:17-1-000:legal_applied:2020","legal_applied:10","462187","霧島市","17-1-000","legal_applied","2020","10","1","2020460001000","887"
"462187:17-1-000:legal_applied:2020","legal_applied:10","462187","霧島市","17-1-000","legal_applied","2020","10","2","2020460001000","2979"
"462187:17-1-000:legal_applied:2020","legal_applied:20","462187","霧島市","17-1-000","legal_applied","2020","20","1","2020460002000","3750"
"462187:17-1-000:legal_applied:2020","legal_applied:20","462187","霧島市","17-1-000","legal_applied","2020","20","2","2020460002000","8705"
"462187:17-1-000:legal_applied:2020","legal_applied:21","462187","霧島市","17-1-000","legal_applied","2020","21","1","2020460002100","3750"
"462187:17-1-000:legal_applied:2020","legal_applied:21","462187","霧島市","17-1-000","legal_applied","2020","21","2","2020460002100","8705"
"462187:17-1-000:legal_applied:2020","legal_applied:32","462187","霧島市","17-1-000","legal_applied","2020","32","1","2020460003200","887"
"462187:17-1-000:legal_applied:2020","legal_applied:32","462187","霧島市","17-1-000","legal_applied","2020","32","2","2020460003200","2979"
"462187:17-1-000:legal_applied:2020","legal_applied:33","462187","霧島市","17-1-000","legal_applied","2020","33","1","2020460003300","887"
"462187:17-1-000:legal_applied:2020","legal_applied:33","462187","霧島市","17-1-000","legal_applied","2020","33","2","2020460003300","2979"
"462195:17-1-000:legal_applied:2020","legal_applied:10","462195","いちき串木野市","17-1-000","legal_applied","2020","10","1","2020460001000","888"
"462195:17-1-000:legal_applied:2020","legal_applied:10","462195","いちき串木野市","17-1-000","legal_applied","2020","10","2","2020460001000","2980"
"462195:17-1-000:legal_applied:2020","legal_applied:20","462195","いちき串木野市","17-1-000","legal_applied","2020","20","1","2020460002000","3751"
"462195:17-1-000:legal_applied:2020","legal_applied:20","462195","いちき串木野市","17-1-000","legal_applied","2020","20","2","2020460002000","8706"
"462195:17-1-000:legal_applied:2020","legal_applied:21","462195","いちき串木野市","17-1-000","legal_applied","2020","21","1","2020460002100","3751"
"462195:17-1-000:legal_applied:2020","legal_applied:21","462195","いちき串木野市","17-1-000","legal_applied","2020","21","2","2020460002100","8706"
"462195:17-1-000:legal_applied:2020","legal_applied:32","462195","いちき串木野市","17-1-000","legal_applied","2020","32","1","2020460003200","888"
"462195:17-1-000:legal_applied:2020","legal_applied:32","462195","いちき串木野市","17-1-000","legal_applied","2020","32","2","2020460003200","2980"
"462195:17-1-000:legal_applied:2020","legal_applied:33","462195","いちき串木野市","17-1-000","legal_applied","2020","33","1","2020460003300","888"
"462195:17-1-000:legal_applied:2020","legal_applied:33","462195","いちき串木野市","17-1-000","legal_applied","2020","33","2","2020460003300","2980"
"462209:17-1-000:legal_applied:2020","legal_applied:10","462209","南さつま市","17-1-000","legal_applied","2020","10","1","2020460001000","889"
"462209:17-1-000:legal_applied:2020","legal_applied:10","462209","南さつま市","17-1-000","legal_applied","2020","10","2","2020460001000","2981"
"462209:17-1-000:legal_applied:2020","legal_applied:20","462209","南さつま市","17-1-000","legal_applied","2020","20","1","2020460002000","3752"
"462209:17-1-000:legal_applied:2020","legal_applied:20","462209","南さつま市","17-1-000","legal_applied","2020","20","2","2020460002000","8707"
"462209:17-1-000:legal_applied:2020","legal_applied:21","462209","南さつま市","17-1-000","legal_applied","2020","21","1","2020460002100","3752"
"462209:17-1-000:legal_applied:2020","legal_applied:21","462209","南さつま市","17-1-000","legal_applied","2020","21","2","2020460002100","8707"
"462209:17-1-000:legal_applied:2020","legal_applied:32","462209","南さつま市","17-1-000","legal_applied","2020","32","1","2020460003200","889"
"462209:17-1-000:legal_applied:2020","legal_applied:32","462209","南さつま市","17-1-000","legal_applied","2020","32","2","2020460003200","2981"
"462209:17-1-000:legal_applied:2020","legal_applied:33","462209","南さつま市","17-1-000","legal_applied","2020","33","1","2020460003300","889"
"462209:17-1-000:legal_applied:2020","legal_applied:33","462209","南さつま市","17-1-000","legal_applied","2020","33","2","2020460003300","2981"
